               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.043105,           0.0042603,           0.0064391,              0.6407,             0.51319,             0.54423,             0.29695,            0.041701,           0.0029154,           0.0070768,           0.0082136,           0.0082136,           0.0082136
                  96,            0.042921,           0.0041747,           0.0063639,             0.63813,             0.51737,             0.54562,             0.29804,            0.041651,           0.0029115,           0.0070611,           0.0081786,           0.0081786,           0.0081786
                  97,            0.043239,           0.0042368,            0.006666,             0.58754,              0.5571,             0.54609,             0.29804,            0.041609,           0.0029075,           0.0070472,           0.0081433,           0.0081433,           0.0081433
                  98,            0.043064,           0.0042462,           0.0066888,              0.6414,             0.51857,             0.54783,             0.29939,            0.041567,           0.0029033,           0.0070407,           0.0081078,           0.0081078,           0.0081078
                  99,            0.042852,           0.0042183,           0.0063362,               0.647,             0.51908,             0.54946,             0.30041,             0.04153,           0.0028997,           0.0070269,           0.0080721,           0.0080721,           0.0080721
                 100,            0.042717,           0.0042007,           0.0062646,             0.64029,             0.52217,              0.5491,             0.30152,            0.041494,            0.002896,            0.007023,           0.0080362,           0.0080362,           0.0080362
                 101,            0.042778,           0.0042075,           0.0062331,             0.63695,             0.52723,             0.55031,             0.30258,            0.041453,           0.0028925,           0.0070125,               0.008,               0.008,               0.008
                 102,             0.04243,           0.0042051,           0.0061282,             0.63478,             0.53168,             0.55184,             0.30329,            0.041416,           0.0028889,           0.0069963,           0.0079636,           0.0079636,           0.0079636
                 103,            0.042522,           0.0041957,           0.0063272,             0.64216,             0.53053,             0.55231,             0.30424,             0.04137,           0.0028853,           0.0069881,            0.007927,            0.007927,            0.007927
                 104,            0.042468,           0.0041943,           0.0061021,              0.6439,             0.52966,             0.55296,             0.30508,            0.041325,           0.0028821,           0.0069702,           0.0078902,           0.0078902,           0.0078902
                 105,            0.042352,           0.0041616,           0.0060448,             0.65204,             0.52546,             0.55427,             0.30596,            0.041284,           0.0028785,           0.0069637,           0.0078532,           0.0078532,           0.0078532
                 106,            0.042379,           0.0041856,           0.0060492,               0.632,             0.54103,             0.55467,             0.30721,            0.041244,           0.0028754,           0.0069473,            0.007816,            0.007816,            0.007816
                 107,            0.042418,           0.0041971,           0.0060053,             0.63486,             0.54238,             0.55657,             0.30798,            0.041201,           0.0028716,           0.0069399,           0.0077785,           0.0077785,           0.0077785
                 108,            0.042333,           0.0041499,           0.0060668,             0.62779,              0.5487,             0.55757,             0.30918,            0.041161,           0.0028682,           0.0069241,           0.0077409,           0.0077409,           0.0077409
                 109,            0.042157,           0.0041894,           0.0059399,             0.63251,             0.54724,             0.55819,             0.30966,            0.041119,           0.0028651,           0.0068988,           0.0077031,           0.0077031,           0.0077031
                 110,            0.041949,           0.0041677,           0.0058828,             0.63813,             0.54411,             0.55918,             0.31041,            0.041085,           0.0028623,           0.0068698,           0.0076651,           0.0076651,           0.0076651
                 111,            0.042021,           0.0041823,           0.0058691,             0.64638,             0.54058,             0.56208,             0.31134,            0.041049,            0.002859,           0.0068484,           0.0076269,           0.0076269,           0.0076269
                 112,            0.042169,           0.0041393,           0.0060193,             0.64969,             0.53911,             0.56269,             0.31193,            0.041008,            0.002856,           0.0068308,           0.0075886,           0.0075886,           0.0075886
                 113,            0.041961,           0.0041218,           0.0059057,             0.65266,             0.53677,             0.56245,             0.31294,             0.04097,           0.0028537,           0.0068157,           0.0075501,           0.0075501,           0.0075501
                 114,            0.041743,           0.0041472,           0.0058171,             0.62273,             0.56081,             0.56273,             0.31375,            0.040923,           0.0028509,           0.0067931,           0.0075114,           0.0075114,           0.0075114
                 115,            0.041956,            0.004164,            0.005759,             0.63065,             0.55498,             0.56299,             0.31414,            0.040891,           0.0028482,           0.0067777,           0.0074725,           0.0074725,           0.0074725
                 116,            0.041752,             0.00409,           0.0057748,             0.65316,             0.53923,             0.56507,             0.31506,             0.04086,           0.0028451,           0.0067687,           0.0074335,           0.0074335,           0.0074335
                 117,            0.041278,           0.0041038,           0.0055067,             0.66054,             0.53666,              0.5665,             0.31566,            0.040828,            0.002842,           0.0067541,           0.0073943,           0.0073943,           0.0073943
                 118,            0.041414,            0.004133,           0.0055623,             0.66612,             0.53585,             0.56785,             0.31727,            0.040795,           0.0028382,           0.0067479,            0.007355,            0.007355,            0.007355
                 119,            0.041575,           0.0041085,           0.0057963,             0.66707,             0.53747,             0.56962,             0.31792,            0.040755,           0.0028353,           0.0067397,           0.0073155,           0.0073155,           0.0073155
