               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.040434,            0.015844,           0.0015925,              0.7816,             0.70614,             0.74608,             0.39713,            0.036815,            0.013566,           0.0032913,           0.0078902,           0.0078902,           0.0078902
                 105,            0.040385,            0.015866,           0.0015758,             0.78882,             0.71183,             0.76009,              0.4061,            0.036443,            0.013427,           0.0027501,           0.0078532,           0.0078532,           0.0078532
                 106,            0.039901,            0.015702,           0.0013201,             0.79499,             0.71963,             0.76208,             0.40837,            0.036309,            0.013357,           0.0026054,            0.007816,            0.007816,            0.007816
                 107,            0.039783,            0.015595,           0.0012558,             0.77872,             0.73234,             0.76317,             0.40883,            0.036165,            0.013341,           0.0024915,           0.0077785,           0.0077785,           0.0077785
                 108,            0.039911,            0.015955,           0.0012047,             0.79394,              0.7387,             0.77476,             0.41447,            0.036268,            0.013321,           0.0025787,           0.0077409,           0.0077409,           0.0077409
                 109,            0.040039,            0.015653,           0.0012034,             0.78473,             0.73553,             0.77487,              0.4125,            0.036223,            0.013352,           0.0025333,           0.0077031,           0.0077031,           0.0077031
                 110,            0.039586,            0.015263,           0.0011549,             0.76655,             0.74503,             0.77001,             0.41603,            0.036153,            0.013312,           0.0026014,           0.0076651,           0.0076651,           0.0076651
                 111,            0.039729,             0.01513,           0.0011389,             0.79941,             0.72834,             0.77847,             0.41599,            0.036088,            0.013282,           0.0025826,           0.0076269,           0.0076269,           0.0076269
                 112,            0.039803,            0.015619,           0.0011415,             0.80757,             0.71237,             0.76949,             0.41138,            0.036129,            0.013288,           0.0025806,           0.0075886,           0.0075886,           0.0075886
                 113,            0.039615,             0.01549,           0.0011368,             0.79351,             0.73079,             0.77705,             0.41703,            0.035996,            0.013258,           0.0026206,           0.0075501,           0.0075501,           0.0075501
                 114,            0.039511,            0.015255,           0.0011197,             0.83339,              0.7286,             0.77836,              0.4179,            0.036026,            0.013264,           0.0026922,           0.0075114,           0.0075114,           0.0075114
                 115,            0.039517,            0.015505,           0.0011596,             0.80631,             0.74012,             0.77967,             0.41235,            0.036071,            0.013267,           0.0027043,           0.0074725,           0.0074725,           0.0074725
                 116,            0.039542,            0.015336,           0.0011371,             0.82632,             0.72611,              0.7863,              0.4193,            0.035966,            0.013235,           0.0026237,           0.0074335,           0.0074335,           0.0074335
                 117,            0.039342,            0.015517,           0.0011182,             0.80363,             0.76586,             0.78648,             0.42247,            0.035977,            0.013251,            0.002671,           0.0073943,           0.0073943,           0.0073943
                 118,            0.039258,            0.015411,           0.0010967,             0.84514,             0.73293,              0.7841,             0.42102,            0.035879,            0.013245,           0.0027322,            0.007355,            0.007355,            0.007355
                 119,             0.03926,            0.015229,           0.0010933,             0.83145,             0.73886,              0.7939,             0.42145,            0.035859,            0.013251,           0.0027351,           0.0073155,           0.0073155,           0.0073155
                 120,            0.039354,            0.015322,           0.0010893,             0.81722,             0.74973,             0.79502,             0.42061,             0.03591,            0.013255,           0.0025241,           0.0072758,           0.0072758,           0.0072758
                 121,            0.039281,            0.015274,           0.0010808,             0.81917,              0.7469,             0.79603,             0.42345,            0.035914,            0.013232,           0.0026193,           0.0072361,           0.0072361,           0.0072361
                 122,            0.039458,            0.015379,           0.0010789,             0.80916,             0.74643,             0.79206,             0.42264,            0.035804,            0.013221,           0.0026192,           0.0071962,           0.0071962,           0.0071962
                 123,            0.039445,            0.015404,             0.00112,             0.81263,              0.7435,             0.79581,             0.42226,            0.035807,            0.013227,           0.0026604,           0.0071561,           0.0071561,           0.0071561
                 124,             0.03898,            0.015174,           0.0010905,             0.84452,             0.73871,             0.80551,             0.42841,            0.035749,            0.013221,           0.0026602,            0.007116,            0.007116,            0.007116
                 125,            0.039249,            0.015503,           0.0011487,             0.83604,             0.74114,             0.79862,              0.4254,             0.03568,            0.013209,           0.0026962,           0.0070757,           0.0070757,           0.0070757
                 126,            0.038877,             0.01533,           0.0011006,             0.85001,             0.74199,             0.80141,             0.42717,            0.035709,            0.013175,           0.0027654,           0.0070353,           0.0070353,           0.0070353
                 127,            0.039332,            0.015396,           0.0010308,             0.81557,             0.75614,             0.80288,             0.42782,            0.035765,            0.013177,           0.0028449,           0.0069948,           0.0069948,           0.0069948
                 128,            0.039245,            0.015485,          0.00099596,              0.8155,             0.75165,             0.80279,             0.42753,            0.035813,            0.013192,             0.00278,           0.0069541,           0.0069541,           0.0069541
                 129,            0.039058,            0.015497,           0.0010786,             0.84007,             0.73749,             0.79999,             0.42348,            0.035717,            0.013199,           0.0027634,           0.0069134,           0.0069134,           0.0069134
                 130,            0.039079,            0.015248,             0.00104,             0.86115,             0.72532,             0.80024,              0.4254,             0.03563,            0.013213,           0.0027666,           0.0068726,           0.0068726,           0.0068726
                 131,            0.039065,            0.015162,           0.0010454,             0.78097,             0.77905,             0.79683,             0.42629,             0.03561,            0.013208,           0.0028594,           0.0068316,           0.0068316,           0.0068316
                 132,            0.038966,            0.015104,           0.0010414,             0.85987,             0.73585,             0.80548,             0.42736,            0.035602,            0.013202,           0.0028009,           0.0067906,           0.0067906,           0.0067906
                 133,            0.038997,            0.015056,           0.0010726,             0.82169,             0.75908,             0.81062,             0.43191,            0.035607,            0.013194,           0.0027053,           0.0067495,           0.0067495,           0.0067495
                 134,            0.038974,            0.015012,           0.0010094,             0.83639,              0.7463,             0.80735,             0.43228,            0.035582,            0.013192,           0.0027664,           0.0067083,           0.0067083,           0.0067083
                 135,            0.038749,             0.01521,           0.0010509,             0.84246,             0.74297,             0.80604,             0.43253,            0.035642,            0.013178,           0.0028593,           0.0066671,           0.0066671,           0.0066671
                 136,            0.038715,             0.01542,          0.00099767,             0.81455,             0.74917,             0.79734,             0.42948,            0.035628,             0.01318,           0.0028259,           0.0066257,           0.0066257,           0.0066257
                 137,            0.038962,            0.015038,           0.0010506,             0.79866,              0.7661,             0.79852,             0.43086,            0.035639,            0.013182,           0.0027289,           0.0065843,           0.0065843,           0.0065843
                 138,            0.038718,            0.015018,          0.00096899,             0.81754,             0.74907,              0.7981,             0.43324,            0.035567,             0.01316,           0.0027212,           0.0065429,           0.0065429,           0.0065429
                 139,            0.038927,            0.015351,           0.0010124,             0.81736,             0.76474,             0.80462,             0.43625,            0.035542,            0.013155,           0.0027031,           0.0065013,           0.0065013,           0.0065013
                 140,            0.038639,            0.015102,           0.0009968,              0.8184,             0.75805,             0.80482,             0.43813,            0.035592,            0.013162,           0.0027258,           0.0064597,           0.0064597,           0.0064597
                 141,            0.038477,            0.015089,          0.00097081,             0.83977,             0.74288,             0.80435,              0.4354,            0.035586,            0.013158,           0.0026406,           0.0064181,           0.0064181,           0.0064181
                 142,            0.038848,            0.015311,          0.00097671,             0.82732,             0.76441,             0.80592,             0.43628,            0.035591,            0.013162,           0.0025985,           0.0063764,           0.0063764,           0.0063764
                 143,            0.038759,            0.015232,          0.00097196,             0.81242,             0.76657,             0.80393,             0.43514,            0.035587,             0.01316,            0.002599,           0.0063347,           0.0063347,           0.0063347
                 144,            0.038649,             0.01525,          0.00096471,             0.80275,             0.77796,             0.80126,              0.4329,            0.035584,            0.013159,           0.0025769,            0.006293,            0.006293,            0.006293
                 145,            0.038583,            0.014915,            0.001018,             0.80853,             0.77283,             0.80144,             0.43501,             0.03556,            0.013153,           0.0025778,           0.0062512,           0.0062512,           0.0062512
                 146,            0.038533,            0.015217,          0.00096299,             0.83106,             0.76034,             0.80715,             0.43739,             0.03551,            0.013144,            0.002583,           0.0062093,           0.0062093,           0.0062093
                 147,            0.038365,            0.014968,          0.00093543,             0.83335,             0.75944,             0.80412,             0.43773,            0.035516,            0.013139,           0.0025619,           0.0061675,           0.0061675,           0.0061675
                 148,            0.038376,            0.015147,          0.00099388,             0.81142,             0.77094,              0.7997,             0.43707,             0.03551,            0.013138,           0.0025763,           0.0061256,           0.0061256,           0.0061256
