               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.042872,            0.016738,           0.0056955,             0.65747,             0.55127,             0.56273,             0.28058,            0.041738,            0.012835,           0.0075234,           0.0068726,           0.0068726,           0.0068726
                 131,            0.042404,            0.016468,            0.005884,             0.65642,             0.55513,             0.56514,             0.28162,            0.041708,            0.012825,            0.007518,           0.0068316,           0.0068316,           0.0068316
                 132,            0.042523,            0.016508,            0.005457,             0.65616,               0.557,             0.56553,             0.28211,            0.041675,            0.012816,           0.0075141,           0.0067906,           0.0067906,           0.0067906
                 133,             0.04234,            0.016651,           0.0055402,             0.65732,             0.55676,             0.56654,             0.28245,            0.041647,            0.012806,            0.007507,           0.0067495,           0.0067495,           0.0067495
                 134,              0.0423,            0.016439,           0.0055971,              0.6573,             0.55858,             0.56681,             0.28263,            0.041627,            0.012793,           0.0075041,           0.0067083,           0.0067083,           0.0067083
                 135,            0.042372,             0.01656,           0.0054959,             0.65095,             0.56329,             0.56802,             0.28367,            0.041609,            0.012782,           0.0075033,           0.0066671,           0.0066671,           0.0066671
                 136,             0.04219,            0.016317,           0.0055324,             0.65368,             0.56493,             0.56912,              0.2835,            0.041591,            0.012774,           0.0075006,           0.0066257,           0.0066257,           0.0066257
                 137,            0.042055,            0.016444,           0.0053133,             0.65631,             0.56083,              0.5686,             0.28424,            0.041561,            0.012764,           0.0074934,           0.0065843,           0.0065843,           0.0065843
                 138,            0.042155,            0.016344,           0.0055301,             0.65503,             0.56109,             0.56924,             0.28476,            0.041532,            0.012758,            0.007487,           0.0065429,           0.0065429,           0.0065429
                 139,            0.042076,             0.01645,           0.0055047,              0.6617,             0.55885,             0.57277,             0.28533,            0.041503,            0.012747,           0.0074909,           0.0065013,           0.0065013,           0.0065013
                 140,            0.041847,            0.016443,           0.0053278,             0.65445,             0.56366,             0.57367,             0.28619,             0.04147,            0.012738,           0.0074873,           0.0064597,           0.0064597,           0.0064597
                 141,            0.042021,            0.016293,           0.0052497,             0.66345,             0.55649,             0.57239,             0.28663,            0.041447,            0.012728,           0.0074883,           0.0064181,           0.0064181,           0.0064181
                 142,            0.041669,            0.016343,           0.0052235,             0.66159,             0.55899,             0.57411,             0.28716,            0.041421,            0.012718,           0.0074855,           0.0063764,           0.0063764,           0.0063764
                 143,             0.04175,            0.016236,           0.0054503,             0.66359,             0.56004,             0.57446,             0.28807,            0.041394,             0.01271,           0.0074872,           0.0063347,           0.0063347,           0.0063347
                 144,            0.041507,            0.016336,           0.0051712,             0.65962,             0.56397,             0.57523,             0.28845,            0.041365,            0.012698,           0.0074917,            0.006293,            0.006293,            0.006293
                 145,            0.041555,            0.016218,           0.0051395,             0.66059,             0.56326,             0.57584,             0.28927,            0.041339,            0.012688,           0.0074918,           0.0062512,           0.0062512,           0.0062512
                 146,            0.041332,            0.016142,           0.0050847,             0.65649,             0.56591,             0.57615,             0.28974,            0.041309,            0.012678,           0.0074868,           0.0062093,           0.0062093,           0.0062093
                 147,            0.041172,            0.016069,           0.0049336,               0.656,             0.56464,             0.57735,             0.29067,            0.041277,            0.012668,           0.0074855,           0.0061675,           0.0061675,           0.0061675
                 148,            0.041229,            0.015937,            0.004903,             0.64375,             0.57717,             0.57866,             0.29068,            0.041244,            0.012657,           0.0074768,           0.0061256,           0.0061256,           0.0061256
                 149,            0.041161,            0.016104,           0.0051116,             0.64955,             0.57443,             0.57904,             0.29141,            0.041221,            0.012647,           0.0074672,           0.0060838,           0.0060838,           0.0060838
                 150,            0.041064,            0.016067,           0.0048839,             0.64905,             0.57593,             0.57999,             0.29229,            0.041194,             0.01264,           0.0074677,           0.0060419,           0.0060419,           0.0060419
                 151,             0.04092,            0.015846,           0.0048077,              0.6282,             0.59359,             0.58001,             0.29246,             0.04117,            0.012631,           0.0074631,               0.006,               0.006,               0.006
                 152,            0.041281,            0.015954,           0.0049503,              0.6574,             0.56839,             0.57816,             0.29311,            0.041145,             0.01262,           0.0074593,           0.0059581,           0.0059581,           0.0059581
                 153,            0.041034,            0.015987,           0.0051311,             0.67341,             0.56079,             0.57924,             0.29341,             0.04112,             0.01261,           0.0074616,           0.0059162,           0.0059162,           0.0059162
                 154,            0.041089,            0.015807,           0.0050626,             0.67559,              0.5589,             0.57944,             0.29357,            0.041087,            0.012599,           0.0074635,           0.0058744,           0.0058744,           0.0058744
